First_Data_Set_Name,Second_Data_Set_Name,Wasserstein_Distance_Normalized,Wasserstein_Distance_Not_Normalized
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_11_[51-55]_iteration_0_SimUser004_converted_and_labeled_data.gz,0.0001364226533032168,1743.0869565217397
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_2_[6-10]_iteration_4_SimUser004_converted_and_labeled_data.gz,0.0003079695065956771,2959.2083333333358
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_12_[56-60]_iteration_4_SimUser004_converted_and_labeled_data.gz,0.00011940421375994437,2469.4782608695655
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_10_[46-50]_iteration_0_SimUser004_converted_and_labeled_data.gz,0.00012859233399123313,1680.9999999999998
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_8_[36-40]_iteration_4_SimUser004_converted_and_labeled_data.gz,0.00012175679275046674,2151.260869565218
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_11_[51-55]_iteration_3_SimUser004_converted_and_labeled_data.gz,0.00012981288164843732,1709.458333333333
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_10_[46-50]_iteration_3_SimUser004_converted_and_labeled_data.gz,0.0001356811542761417,1636.739130434783
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_8_[36-40]_iteration_2_SimUser004_converted_and_labeled_data.gz,0.00012585690817713499,1574.6956521739137
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_9_[41-45]_iteration_3_SimUser004_converted_and_labeled_data.gz,0.00012588859918721593,1578.0434782608702
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_12_[56-60]_iteration_2_SimUser004_converted_and_labeled_data.gz,0.0001283707435818358,2220.5217391304354
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_2_[6-10]_iteration_2_SimUser004_converted_and_labeled_data.gz,9.622711713176278e-05,1474.8695652173915
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_9_[41-45]_iteration_0_SimUser004_converted_and_labeled_data.gz,0.00013124192418964163,1705.6666666666663
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_8_[36-40]_iteration_1_SimUser004_converted_and_labeled_data.gz,0.0001285534995573586,1826.2173913043487
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_2_[6-10]_iteration_1_SimUser004_converted_and_labeled_data.gz,9.376699765820438e-05,1691.666666666667
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_12_[56-60]_iteration_1_SimUser004_converted_and_labeled_data.gz,0.00013110595731778525,2232.04347826087
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_10_[46-50]_iteration_1_SimUser004_converted_and_labeled_data.gz,0.0001362093339531004,1875.0434782608704
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_9_[41-45]_iteration_4_SimUser004_converted_and_labeled_data.gz,0.00012732047565683854,1619.2499999999998
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_11_[51-55]_iteration_1_SimUser004_converted_and_labeled_data.gz,0.00012187768402449452,1917.9565217391312
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_10_[46-50]_iteration_2_SimUser004_converted_and_labeled_data.gz,0.00013062324330366748,1763.1739130434792
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_11_[51-55]_iteration_2_SimUser004_converted_and_labeled_data.gz,0.0001221936975506842,1992.173913043479
simdata_software_sim23_rerun_rerun_02_iteration_1_SimUser001_converted_and_labeled_data.gz,simdata_hardware_sim23_Hardware_Sim_23_Run_12_[56-60]_iteration_3_SimUser004_converted_and_labeled_data.gz,0.00012327868862247208,2958.499999999999
